timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553066260390,493,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,1,1,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,399,0,62
1553066260891,241,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,1,1,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,241,0,1
1553066261133,269,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,269,0,2
1553066261251,206,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,205,0,3
1553066261403,215,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,213,0,1
1553066261458,185,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,185,0,1
1553066261619,160,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,159,0,1
1553066261644,207,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,207,0,1
1553066261780,123,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,123,0,2
1553066261904,134,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,134,0,2
1553066261852,271,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,269,0,2
1553066262040,134,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,134,0,2
1553066262175,150,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,150,0,5
1553066262123,240,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,237,0,2
1553066262238,154,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,154,0,3
1553066262393,121,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,120,0,1
1553066262326,311,HTTP Request,200,,Report_ThreadGroup 1-1,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,302,0,2
1553066262364,277,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,276,0,1
1553066262515,129,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,128,0,2
1553066262641,180,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,179,0,1
1553066262648,285,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,285,0,1
1553066262821,114,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,111,0,1
1553066262937,513,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,513,0,1
1553066263246,287,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,287,0,2
1553066262934,669,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,669,0,1
1553066263451,154,HTTP Request,200,,Report_ThreadGroup 1-2,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,152,0,1
1553066263534,243,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,243,0,1
1553066263604,226,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,226,0,1
1553066263778,142,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,141,0,1
1553066263831,147,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,146,0,3
1553066263920,657,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,656,0,1
1553066264246,403,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,403,0,3
1553066264578,119,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,119,0,1
1553066263978,752,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,752,0,3
1553066264650,191,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,190,0,2
1553066264841,109,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,109,0,2
1553066264698,305,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,305,0,1
1553066264731,344,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,344,0,4
1553066265007,112,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,111,0,1
1553066264951,281,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,280,0,1
1553066265076,280,HTTP Request,200,,Report_ThreadGroup 1-3,text,true,,787,269,4,4,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,280,0,1
1553066265233,164,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,164,0,5
1553066265129,353,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,352,0,1
1553066265398,168,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,167,0,1
1553066265244,326,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,322,0,1
1553066265482,194,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,194,0,1
1553066265571,354,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,354,0,0
1553066265567,384,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,383,0,2
1553066265678,353,HTTP Request,200,,Report_ThreadGroup 1-4,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,353,0,6
1553066265926,147,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,147,0,1
1553066265951,148,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,148,0,4
1553066266074,289,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,289,0,1
1553066266239,159,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,125,0,1
1553066266100,396,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,395,0,1
1553066266363,291,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,291,0,1
1553066266399,395,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,395,0,1
1553066266496,374,HTTP Request,200,,Report_ThreadGroup 1-5,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,374,0,2
1553066266659,225,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,225,0,1
1553066266795,135,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,135,0,1
1553066266884,109,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,109,0,1
1553066266931,184,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,183,0,1
1553066266993,217,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,216,0,2
1553066267214,152,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,152,0,1
1553066267116,330,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,329,0,1
1553066267366,165,HTTP Request,200,,Report_ThreadGroup 1-6,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,165,0,1
1553066267244,289,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,287,0,2
1553066267447,249,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,249,0,1
1553066267534,214,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,214,0,2
1553066267697,154,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,152,0,1
1553066267749,125,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,125,0,6
1553066267874,138,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,133,0,1
1553066267852,163,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,155,0,1
1553066268015,136,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,135,0,1
1553066268013,187,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,187,0,1
1553066268201,202,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,202,0,1
1553066268238,210,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,210,0,3
1553066268152,393,HTTP Request,200,,Report_ThreadGroup 1-7,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,393,0,1
1553066268404,221,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,221,0,1
1553066268449,224,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,224,0,1
1553066268626,230,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,230,0,1
1553066268857,109,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,109,0,1
1553066268674,298,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,292,0,1
1553066268971,115,HTTP Request,200,,Report_ThreadGroup 1-8,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,114,0,0
1553066268973,192,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,1,1,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,191,0,1
1553066269167,184,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,183,0,5
1553066269243,224,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,223,0,17
1553066269355,132,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,131,0,2
1553066269467,158,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,157,0,1
1553066269487,252,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,252,0,1
1553066269625,116,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,113,0,1
1553066269740,111,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,111,0,0
1553066269852,143,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,142,0,1
1553066269741,357,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,356,0,1
1553066269995,203,HTTP Request,200,,Report_ThreadGroup 1-9,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,203,0,1
1553066270098,161,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,160,0,1
1553066270242,188,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,188,0,1
1553066270259,302,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,301,0,1
1553066270432,252,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,252,0,0
1553066270561,228,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,228,0,2
1553066270790,116,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,115,0,1
1553066270685,223,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,220,0,0
1553066270906,153,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,153,0,1
1553066270908,218,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,217,0,1
1553066271126,109,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,109,0,1
1553066271060,352,HTTP Request,200,,Report_ThreadGroup 1-10,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,352,0,1
1553066271241,234,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,234,0,1
1553066271236,263,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,263,0,1
1553066271499,144,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,143,0,1
1553066271476,424,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,424,0,0
1553066271643,526,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,525,0,1
1553066272169,117,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,117,0,1
1553066271901,474,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,474,0,2
1553066272287,116,HTTP Request,200,,Report_ThreadGroup 1-11,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,115,0,1
1553066272235,397,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,397,0,1
1553066272376,353,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,353,0,2
1553066272633,203,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,203,0,1
1553066272730,390,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,389,0,2
1553066272838,350,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,2,2,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,350,0,1
1553066273242,113,HTTP Request,200,,Report_ThreadGroup 1-14,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,112,0,1
1553066273189,302,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,302,0,4
1553066273139,437,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,427,0,2
1553066273362,237,HTTP Request,200,,Report_ThreadGroup 1-14,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,237,0,1
1553066273491,335,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,335,0,3
1553066273827,115,HTTP Request,200,,Report_ThreadGroup 1-13,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,114,0,1
1553066273577,414,HTTP Request,200,,Report_ThreadGroup 1-12,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,414,0,22
1553066273600,411,HTTP Request,200,,Report_ThreadGroup 1-14,text,true,,787,269,3,3,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,410,0,1
1553066274011,429,HTTP Request,200,,Report_ThreadGroup 1-14,text,true,,787,269,4,4,http://localhost:5008/report/inventry?itemCategory=null&itemStatus=null&qutrValue=0&yrValue=0&mntName=null&userId=null,423,0,1
